Job ID,Job Title,Industry,Location,Company,Education Level,Experience Level,Salary (INR),Remote Option,Hired,Job Type,Skills Required,Posted Date,Application Deadline,Interview Rounds,Job Description Snippet,Company Rating,Expected Joining Time (days),Internship Stipend
JOB20257147,UI/UX Designer,Finance,Chennai,Amazon,Diploma,3-5 years,1191248,Yes,Yes,Internship,"Django, Node.js",2025-03-09,2025-04-07,2,UI/UX Designer role at Amazon requiring skills in Django and more.,3.9,15,21418
JOB20257148,Frontend Developer,Telecom,Pune,Microsoft,High School,Fresher,538659,Yes,No,Internship,"AWS, Node.js, Python, React",2025-04-05,2025-05-02,2,Frontend Developer role at Microsoft requiring skills in AWS and more.,4.7,8,13436
JOB20257149,Backend Developer,Telecom,Remote,Microsoft,Master's,1-2 years,546194,Yes,Yes,Full-time,"Data Analysis, SQL, React",2025-02-28,2025-03-17,2,Backend Developer role at Microsoft requiring skills in Data Analysis and more.,2.6,13,0
JOB20257150,Product Manager,Finance,Hyderabad,TCS,PhD,1-2 years,698020,No,Yes,Full-time,"React, Java, SQL, Python",2025-02-23,2025-03-05,1,Product Manager role at TCS requiring skills in React and more.,4.9,24,0
JOB20257151,Data Scientist,Telecom,Gurgaon,Capgemini,Bachelor's,10+ years,3471925,No,No,Internship,"AWS, Python",2025-03-01,2025-03-22,5,Data Scientist role at Capgemini requiring skills in AWS and more.,3.7,20,21100
JOB20257152,Cybersecurity Analyst,Finance,Delhi,Amazon,Bachelor's,Fresher,304197,Yes,No,Part-time,"Java, Python, Django, Node.js, React",2025-04-05,2025-04-23,1,Cybersecurity Analyst role at Amazon requiring skills in Java and more.,3.5,34,0
JOB20257153,Business Analyst,Manufacturing,Pune,Amazon,Diploma,1-2 years,611123,Yes,Yes,Contract,"Machine Learning, React",2025-03-23,2025-04-15,2,Business Analyst role at Amazon requiring skills in Machine Learning and more.,3.5,49,0
JOB20257154,Business Analyst,Technology,Pune,TCS,High School,1-2 years,606126,No,No,Contract,"SQL, JavaScript, React",2025-04-18,2025-05-16,5,Business Analyst role at TCS requiring skills in SQL and more.,4.0,59,0
JOB20257155,DevOps Engineer,Healthcare,Noida,Infosys,High School,3-5 years,905680,Yes,No,Contract,"React, JavaScript, Machine Learning",2025-04-04,2025-05-01,1,DevOps Engineer role at Infosys requiring skills in React and more.,4.9,58,0
JOB20257156,Frontend Developer,Media,Bangalore,Accenture,Master's,3-5 years,964335,No,Yes,Part-time,"Python, AWS",2025-04-05,2025-05-02,3,Frontend Developer role at Accenture requiring skills in Python and more.,2.8,20,0
JOB20257157,Machine Learning Engineer,Retail,Chennai,TCS,Diploma,1-2 years,673081,No,Yes,Full-time,"AWS, Machine Learning, Python",2025-03-10,2025-04-07,4,Machine Learning Engineer role at TCS requiring skills in AWS and more.,4.6,49,0
JOB20257158,UI/UX Designer,Retail,Ahmedabad,Paytm,High School,6-10 years,1586328,No,No,Part-time,"React, Java, Data Analysis",2025-03-26,2025-04-19,3,UI/UX Designer role at Paytm requiring skills in React and more.,3.5,23,0
JOB20257159,Machine Learning Engineer,Energy,Remote,Infosys,Bachelor's,6-10 years,1979541,Yes,Yes,Contract,"Python, JavaScript, Node.js",2025-04-18,2025-05-07,4,Machine Learning Engineer role at Infosys requiring skills in Python and more.,5.0,52,0
JOB20257160,Data Scientist,Technology,Delhi,TCS,Diploma,3-5 years,1072926,No,No,Internship,"Python, React, Java, AWS",2025-03-10,2025-03-26,1,Data Scientist role at TCS requiring skills in Python and more.,3.1,27,10338
JOB20257161,Backend Developer,Finance,Mumbai,Google,PhD,3-5 years,803453,Yes,Yes,Internship,"Django, Data Analysis, React",2025-03-25,2025-04-13,1,Backend Developer role at Google requiring skills in Django and more.,2.5,25,8875
JOB20257162,Machine Learning Engineer,Manufacturing,Noida,Paytm,Bachelor's,3-5 years,1030754,Yes,Yes,Full-time,"Java, Machine Learning, JavaScript",2025-04-16,2025-05-13,2,Machine Learning Engineer role at Paytm requiring skills in Java and more.,3.7,35,0
JOB20257163,Product Manager,Healthcare,Hyderabad,Amazon,Bachelor's,1-2 years,669023,No,Yes,Part-time,"Node.js, Data Analysis, React, JavaScript",2025-03-27,2025-04-12,1,Product Manager role at Amazon requiring skills in Node.js and more.,3.3,9,0
JOB20257164,Software Engineer,Education,Mumbai,Google,Diploma,6-10 years,1264629,Yes,Yes,Full-time,"Node.js, Python",2025-02-23,2025-03-24,2,Software Engineer role at Google requiring skills in Node.js and more.,5.0,29,0
JOB20257165,Data Scientist,Media,Pune,Wipro,Diploma,10+ years,2985063,No,Yes,Internship,"Data Analysis, Java, Django",2025-03-15,2025-04-10,3,Data Scientist role at Wipro requiring skills in Data Analysis and more.,3.6,17,21084
JOB20257166,Frontend Developer,Technology,Bangalore,Wipro,Master's,Fresher,503557,No,Yes,Part-time,"SQL, Django, Data Analysis, AWS, React",2025-03-04,2025-03-27,2,Frontend Developer role at Wipro requiring skills in SQL and more.,3.8,17,0
JOB20257167,Business Analyst,Media,Gurgaon,Google,Diploma,6-10 years,1565047,No,No,Contract,"Django, Node.js",2025-02-23,2025-03-07,4,Business Analyst role at Google requiring skills in Django and more.,2.5,42,0
JOB20257168,Backend Developer,Education,Hyderabad,Microsoft,Bachelor's,Fresher,490380,No,Yes,Contract,"AWS, React, SQL",2025-02-20,2025-03-22,1,Backend Developer role at Microsoft requiring skills in AWS and more.,3.2,50,0
JOB20257169,Backend Developer,Media,Chennai,Microsoft,Master's,Fresher,455633,No,No,Contract,"Node.js, JavaScript, SQL",2025-02-27,2025-03-21,1,Backend Developer role at Microsoft requiring skills in Node.js and more.,4.1,37,0
JOB20257170,Software Engineer,Finance,Hyderabad,Microsoft,PhD,Fresher,528249,Yes,No,Part-time,"Java, Django",2025-03-02,2025-03-29,5,Software Engineer role at Microsoft requiring skills in Java and more.,2.6,21,0
JOB20257171,DevOps Engineer,Technology,Mumbai,Accenture,PhD,3-5 years,1197308,Yes,No,Internship,"React, Data Analysis, Python, Node.js",2025-02-20,2025-03-22,4,DevOps Engineer role at Accenture requiring skills in React and more.,4.2,41,22342
JOB20257172,UI/UX Designer,Logistics,Remote,Amazon,Bachelor's,10+ years,2665518,Yes,Yes,Full-time,"Data Analysis, Machine Learning, Python, SQL, Java",2025-04-12,2025-04-30,3,UI/UX Designer role at Amazon requiring skills in Data Analysis and more.,4.6,44,0
JOB20257173,DevOps Engineer,Manufacturing,Pune,Infosys,Bachelor's,6-10 years,1277456,Yes,No,Contract,"Machine Learning, Data Analysis, React",2025-03-12,2025-04-05,1,DevOps Engineer role at Infosys requiring skills in Machine Learning and more.,4.3,9,0
JOB20257174,UI/UX Designer,Logistics,Remote,Amazon,Diploma,6-10 years,1908409,Yes,Yes,Part-time,"Data Analysis, Node.js, JavaScript, SQL, AWS",2025-04-07,2025-05-02,4,UI/UX Designer role at Amazon requiring skills in Data Analysis and more.,3.2,44,0
JOB20257175,Backend Developer,Technology,Remote,Flipkart,High School,Fresher,523180,Yes,No,Contract,"Data Analysis, Machine Learning",2025-04-18,2025-05-15,5,Backend Developer role at Flipkart requiring skills in Data Analysis and more.,3.3,13,0
JOB20257176,Backend Developer,Manufacturing,Hyderabad,Paytm,PhD,Fresher,318549,No,No,Internship,"Django, Java, JavaScript",2025-03-09,2025-04-01,2,Backend Developer role at Paytm requiring skills in Django and more.,4.6,49,24049
JOB20257177,Data Scientist,Healthcare,Bangalore,Capgemini,High School,6-10 years,1633822,No,Yes,Part-time,"Django, Java, React, Python",2025-03-28,2025-04-19,5,Data Scientist role at Capgemini requiring skills in Django and more.,2.7,52,0
JOB20257178,Data Scientist,Education,Delhi,Google,Master's,10+ years,3425018,No,No,Internship,"Machine Learning, Node.js, JavaScript, Java, Python",2025-04-05,2025-04-29,2,Data Scientist role at Google requiring skills in Machine Learning and more.,2.9,41,9100
JOB20257179,Software Engineer,Retail,Delhi,Wipro,Master's,6-10 years,1271263,No,Yes,Contract,"Django, Machine Learning, Java, JavaScript, AWS",2025-04-16,2025-05-14,1,Software Engineer role at Wipro requiring skills in Django and more.,2.9,36,0
JOB20257180,UI/UX Designer,Energy,Ahmedabad,Microsoft,PhD,10+ years,2748920,No,Yes,Part-time,"Python, Java",2025-03-23,2025-04-05,4,UI/UX Designer role at Microsoft requiring skills in Python and more.,5.0,48,0
JOB20257181,Business Analyst,Telecom,Chennai,Amazon,Diploma,1-2 years,795893,Yes,No,Internship,"Node.js, Machine Learning, Django, JavaScript",2025-03-09,2025-04-07,5,Business Analyst role at Amazon requiring skills in Node.js and more.,4.6,54,13731
JOB20257182,UI/UX Designer,Energy,Delhi,TCS,High School,6-10 years,1225305,No,Yes,Part-time,"React, Machine Learning, SQL, Data Analysis",2025-03-25,2025-04-20,3,UI/UX Designer role at TCS requiring skills in React and more.,4.5,40,0
JOB20257183,Software Engineer,Manufacturing,Chennai,Amazon,PhD,Fresher,472809,Yes,Yes,Full-time,"SQL, AWS, Data Analysis",2025-03-16,2025-03-31,3,Software Engineer role at Amazon requiring skills in SQL and more.,2.7,29,0
JOB20257184,Data Scientist,Logistics,Delhi,Accenture,Master's,1-2 years,685309,No,No,Part-time,"Machine Learning, AWS, Java, SQL",2025-02-27,2025-03-29,1,Data Scientist role at Accenture requiring skills in Machine Learning and more.,4.7,34,0
JOB20257185,Data Scientist,Logistics,Mumbai,Google,High School,1-2 years,796519,No,Yes,Internship,"JavaScript, Machine Learning, Python",2025-03-30,2025-04-21,2,Data Scientist role at Google requiring skills in JavaScript and more.,4.7,16,18785
JOB20257186,Backend Developer,Manufacturing,Pune,Capgemini,Master's,1-2 years,765119,Yes,Yes,Contract,"Data Analysis, Python, Django, React",2025-03-17,2025-04-05,3,Backend Developer role at Capgemini requiring skills in Data Analysis and more.,4.7,52,0
JOB20257187,Business Analyst,Media,Ahmedabad,Capgemini,PhD,3-5 years,878995,Yes,No,Contract,"Machine Learning, Python",2025-03-10,2025-04-04,5,Business Analyst role at Capgemini requiring skills in Machine Learning and more.,3.6,26,0
JOB20257188,Frontend Developer,Media,Ahmedabad,Accenture,PhD,Fresher,459931,No,No,Contract,"Node.js, Python, SQL",2025-02-21,2025-03-23,2,Frontend Developer role at Accenture requiring skills in Node.js and more.,2.6,19,0
JOB20257189,Business Analyst,Technology,Delhi,Capgemini,Diploma,6-10 years,1767182,No,No,Full-time,"SQL, Node.js",2025-03-29,2025-04-22,2,Business Analyst role at Capgemini requiring skills in SQL and more.,2.6,40,0
JOB20257190,Product Manager,Healthcare,Noida,Paytm,High School,10+ years,2041589,Yes,Yes,Contract,"Data Analysis, Java, Django, Python, Machine Learning",2025-03-14,2025-04-03,4,Product Manager role at Paytm requiring skills in Data Analysis and more.,2.6,39,0
JOB20257191,Frontend Developer,Logistics,Pune,Amazon,Diploma,1-2 years,565128,Yes,No,Full-time,"Node.js, Java, AWS, Python",2025-03-09,2025-04-02,5,Frontend Developer role at Amazon requiring skills in Node.js and more.,2.8,38,0
JOB20257192,UI/UX Designer,Education,Gurgaon,Flipkart,Master's,1-2 years,665182,No,Yes,Internship,"React, Java",2025-03-09,2025-03-31,5,UI/UX Designer role at Flipkart requiring skills in React and more.,3.3,20,14838
JOB20257193,Business Analyst,Telecom,Remote,Wipro,High School,10+ years,2984731,Yes,Yes,Internship,"Machine Learning, Node.js",2025-04-10,2025-05-03,4,Business Analyst role at Wipro requiring skills in Machine Learning and more.,2.7,34,22554
JOB20257194,Frontend Developer,Education,Hyderabad,Infosys,Bachelor's,3-5 years,938363,Yes,Yes,Part-time,"Node.js, AWS, React",2025-04-04,2025-04-28,5,Frontend Developer role at Infosys requiring skills in Node.js and more.,3.7,28,0
JOB20257195,UI/UX Designer,Telecom,Delhi,Capgemini,Bachelor's,6-10 years,1676891,Yes,Yes,Internship,"SQL, Java, Node.js",2025-03-01,2025-03-28,5,UI/UX Designer role at Capgemini requiring skills in SQL and more.,4.2,53,9427
JOB20257196,Business Analyst,Logistics,Ahmedabad,Microsoft,Diploma,1-2 years,666886,No,No,Contract,"Python, Django, Machine Learning, Java",2025-04-11,2025-04-27,4,Business Analyst role at Microsoft requiring skills in Python and more.,4.8,56,0
JOB20257197,Product Manager,Education,Pune,Paytm,PhD,10+ years,2552165,Yes,Yes,Part-time,"Java, Django, Machine Learning, React, Node.js",2025-03-17,2025-03-30,3,Product Manager role at Paytm requiring skills in Java and more.,2.7,51,0
JOB20257198,Cybersecurity Analyst,Technology,Hyderabad,Flipkart,PhD,3-5 years,1138545,Yes,Yes,Contract,"AWS, Python, Machine Learning, React",2025-04-02,2025-05-02,4,Cybersecurity Analyst role at Flipkart requiring skills in AWS and more.,4.1,24,0
JOB20257199,UI/UX Designer,Energy,Delhi,Capgemini,Diploma,10+ years,3028591,No,Yes,Full-time,"AWS, SQL, JavaScript",2025-02-20,2025-03-09,4,UI/UX Designer role at Capgemini requiring skills in AWS and more.,2.8,34,0
JOB20257200,Business Analyst,Retail,Ahmedabad,Paytm,High School,6-10 years,1784375,No,Yes,Internship,"Python, Java",2025-03-16,2025-03-30,3,Business Analyst role at Paytm requiring skills in Python and more.,3.5,17,22328
JOB20257201,Product Manager,Energy,Pune,Microsoft,PhD,Fresher,380369,Yes,No,Full-time,"AWS, JavaScript, Data Analysis, Python, Django",2025-03-22,2025-04-12,3,Product Manager role at Microsoft requiring skills in AWS and more.,3.4,32,0
JOB20257202,Cybersecurity Analyst,Logistics,Gurgaon,Paytm,Bachelor's,10+ years,2504615,Yes,Yes,Part-time,"AWS, Java",2025-02-26,2025-03-25,2,Cybersecurity Analyst role at Paytm requiring skills in AWS and more.,3.4,24,0
JOB20257203,Backend Developer,Media,Ahmedabad,Capgemini,PhD,6-10 years,1902272,No,Yes,Contract,"Machine Learning, SQL",2025-03-01,2025-03-21,4,Backend Developer role at Capgemini requiring skills in Machine Learning and more.,2.5,48,0
JOB20257204,Frontend Developer,Healthcare,Bangalore,TCS,Bachelor's,3-5 years,1006138,No,Yes,Contract,"Node.js, React",2025-04-19,2025-05-09,3,Frontend Developer role at TCS requiring skills in Node.js and more.,2.7,14,0
JOB20257205,Frontend Developer,Media,Chennai,TCS,Bachelor's,1-2 years,602150,No,Yes,Full-time,"Python, Data Analysis, Django, JavaScript",2025-03-25,2025-04-12,5,Frontend Developer role at TCS requiring skills in Python and more.,2.9,8,0
JOB20257206,Product Manager,Logistics,Pune,Wipro,Master's,6-10 years,1717725,Yes,Yes,Full-time,"Machine Learning, Node.js, React, Django, AWS",2025-03-17,2025-04-11,2,Product Manager role at Wipro requiring skills in Machine Learning and more.,2.7,8,0
JOB20257207,Backend Developer,Logistics,Hyderabad,Paytm,High School,Fresher,319530,No,No,Full-time,"Machine Learning, JavaScript",2025-03-22,2025-04-01,3,Backend Developer role at Paytm requiring skills in Machine Learning and more.,3.6,48,0
JOB20257208,UI/UX Designer,Media,Gurgaon,Amazon,Diploma,3-5 years,1048701,No,Yes,Contract,"Node.js, AWS",2025-02-21,2025-03-13,3,UI/UX Designer role at Amazon requiring skills in Node.js and more.,3.0,40,0
JOB20257209,UI/UX Designer,Education,Gurgaon,Capgemini,High School,1-2 years,791604,Yes,Yes,Internship,"Django, Python, Machine Learning, Node.js, Java",2025-03-12,2025-04-06,2,UI/UX Designer role at Capgemini requiring skills in Django and more.,3.6,52,23973
JOB20257210,Cybersecurity Analyst,Technology,Mumbai,Capgemini,Master's,10+ years,2981849,No,Yes,Contract,"Django, Node.js, JavaScript, SQL",2025-03-28,2025-04-08,2,Cybersecurity Analyst role at Capgemini requiring skills in Django and more.,3.8,18,0
JOB20257211,Backend Developer,Logistics,Ahmedabad,Flipkart,PhD,1-2 years,703582,Yes,No,Full-time,"SQL, Machine Learning, AWS",2025-02-22,2025-03-19,3,Backend Developer role at Flipkart requiring skills in SQL and more.,3.6,45,0
JOB20257212,Product Manager,Finance,Chennai,Flipkart,Diploma,Fresher,445602,No,Yes,Contract,"Node.js, Data Analysis, JavaScript, React",2025-03-03,2025-03-26,5,Product Manager role at Flipkart requiring skills in Node.js and more.,3.5,13,0
JOB20257213,Machine Learning Engineer,Telecom,Hyderabad,Accenture,Bachelor's,10+ years,3000444,Yes,Yes,Full-time,"Machine Learning, Node.js, Python",2025-04-04,2025-04-29,5,Machine Learning Engineer role at Accenture requiring skills in Machine Learning and more.,4.5,55,0
JOB20257214,DevOps Engineer,Education,Hyderabad,Paytm,Diploma,6-10 years,1360880,No,No,Contract,"SQL, Node.js, React",2025-04-18,2025-05-06,5,DevOps Engineer role at Paytm requiring skills in SQL and more.,5.0,27,0
JOB20257215,Machine Learning Engineer,Telecom,Noida,Flipkart,Diploma,1-2 years,656452,Yes,Yes,Full-time,"Django, Python, Data Analysis",2025-03-28,2025-04-15,3,Machine Learning Engineer role at Flipkart requiring skills in Django and more.,3.4,29,0
JOB20257216,Business Analyst,Finance,Chennai,Infosys,High School,1-2 years,728588,No,Yes,Contract,"SQL, Machine Learning, Java",2025-04-15,2025-05-07,3,Business Analyst role at Infosys requiring skills in SQL and more.,4.0,27,0
JOB20257217,Software Engineer,Healthcare,Chennai,TCS,PhD,6-10 years,1648754,Yes,No,Full-time,"Machine Learning, SQL",2025-03-24,2025-04-19,2,Software Engineer role at TCS requiring skills in Machine Learning and more.,4.4,41,0
JOB20257218,Software Engineer,Manufacturing,Chennai,Capgemini,Master's,Fresher,525949,Yes,No,Part-time,"Django, Machine Learning",2025-02-23,2025-03-08,1,Software Engineer role at Capgemini requiring skills in Django and more.,5.0,10,0
JOB20257219,DevOps Engineer,Retail,Hyderabad,Wipro,High School,6-10 years,1558757,Yes,Yes,Contract,"AWS, Java, React, SQL",2025-03-15,2025-03-27,5,DevOps Engineer role at Wipro requiring skills in AWS and more.,4.3,52,0
JOB20257220,UI/UX Designer,Manufacturing,Remote,Wipro,High School,Fresher,568669,Yes,Yes,Full-time,"SQL, React, Java, Data Analysis",2025-04-06,2025-04-20,3,UI/UX Designer role at Wipro requiring skills in SQL and more.,3.2,56,0
JOB20257221,DevOps Engineer,Logistics,Delhi,Microsoft,Diploma,10+ years,2281425,No,No,Full-time,"Python, Machine Learning",2025-03-31,2025-04-10,3,DevOps Engineer role at Microsoft requiring skills in Python and more.,3.8,9,0
JOB20257222,Cybersecurity Analyst,Retail,Bangalore,Google,Master's,3-5 years,1147618,Yes,Yes,Part-time,"Node.js, React, JavaScript, AWS",2025-03-21,2025-04-10,5,Cybersecurity Analyst role at Google requiring skills in Node.js and more.,4.6,56,0
JOB20257223,UI/UX Designer,Energy,Gurgaon,Accenture,High School,1-2 years,677202,No,No,Full-time,"Python, Java, AWS, Django",2025-04-09,2025-04-29,1,UI/UX Designer role at Accenture requiring skills in Python and more.,2.9,45,0
JOB20257224,Backend Developer,Finance,Hyderabad,Microsoft,Bachelor's,3-5 years,1154761,No,No,Full-time,"Python, Machine Learning, Java",2025-02-21,2025-03-05,1,Backend Developer role at Microsoft requiring skills in Python and more.,3.0,17,0
